,Unnamed: 0,Company,Href,Likes,Name,Retweets,Series,Text,Time
3471,6823,DogVacay,/PALcapital,0 likes,Pacific Alliance,0 retweets,_Series_A,@dogvacay great demo contest pitch.  http://www.vator.tv/news/2012-08-20-video-splash-la-winner-dogvacay-presents …,24 Aug 2012
3472,6824,DogVacay,/dogloverstreats,0 likes,Linda Thompson,0 retweets,_Series_A,"Half acre fenced in yard dog care - Concord, NC | DogVacay: I will provide safe, reliable and compassionate care... http://bit.ly/T1qBXg ",23 Aug 2012
3473,6826,Remind,/cassiemarry,1 like,cassie,0 retweets,_Series_A,@kileystackpole SHIT me too remind me next week!,14 Aug 2013
3474,6832,Remind,/agnesmartini,1 like,ness,1 retweet,_Series_A,Remind me with someone  [pic] — https://path.com/p/19Qiv6 ,14 Aug 2013
3475,6833,Remind,/_Jevvy,0 likes,Jevon H,1 retweet,_Series_A,don't remind me. “@KevzSehSuh246: I hope the cig lovers know that government has a 25% tax on cigarettes”,14 Aug 2013
3476,6838,Remind,/NotDestiny_Fate,0 likes,Destinee,1 retweet,_Series_A,“@amandump: Everyone needs someone to remind them how beautiful they are.” <---- glad I have this ,14 Aug 2013
3477,6841,Remind,/xsabriina,0 likes,sabrina,0 retweets,_Series_A,"this kid at school like 7 months ago lol said i remind her of you and i was like ""how ... — WHAT WHO SAID THAT WHAT http://ask.fm/a/5o7o8ll6 ",14 Aug 2013
3478,6843,Remind,/_christyEN,1 like,Christy Enriquez,0 retweets,_Series_A,RFT y'all just racist “@tami_wami: Sooo many ppl tell me I remind them of Honey Cocaine like whuuuut”,14 Aug 2013
3479,6846,Remind,/TheBloggerLifes,0 likes,Blogger Lifestyle,0 retweets,_Series_A,The Mindset of a Blogger - As I sit and reflect on pursuing a career as a Professional Blogger I have to remind... http://is.gd/BZ5uQF ,14 Aug 2013
3480,6847,Remind,/kreese_dappa,0 likes,மெக்கானிக் மாணிக்கம்,0 retweets,_Series_A,"Yet another day to remind everyone that we are still Indians and we are still in India, especially for people in... http://fb.me/SkoRusHL ",14 Aug 2013
3481,6849,Remind,/ZarkWriting,0 likes,Jenna Zark,0 retweets,_Series_A,"These slightly cooler days remind me... this was taken in Dassel MN on the first day of spring, 2013. http://twitpic.com/d8ca8q ",14 Aug 2013
3482,6852,Remind,/Juw4n,1 like,Juwan. ♏️,1 retweet,_Series_A,"this post is here to remind everybody that “gråtrunka” is the swedish word for “crying while masturbating”

That’s a real tear jerker.",14 Aug 2013
3483,6853,Remind,/B_Lopez5598,0 likes,Latino,0 retweets,_Series_A,@jessiecarrxx: Honestly remind me of @B_Lopez5598 and how he was the other day http://twitter.com/jessiecarrxx/status/367796825505284096/photo/1pic.twitter.com/9oX1hu933u ,14 Aug 2013
3484,6867,Remind,/daniellegamache,0 likes,Danielle Gamache,0 retweets,_Series_A,"Berries remind me of summer in MA. We had wild berries all over our property, so sweet! Best #snack… http://instagram.com/p/dA0Qq9C2rM/ ",14 Aug 2013
3485,6876,Remind,/girlfriendsluke,0 likes,girlfriendsluke,0 retweets,_Series_A,"Foto: ""He wanted a realistic looking English ship, because he misses home and needs to remind himself that... http://tmblr.co/ZnbtXusHzJzk ",14 Aug 2013
3486,6879,Remind,/knowselena,0 likes,laur,0 retweets,_Series_A,if ur broken ill remind you,14 Aug 2013
3487,6883,Remind,/AnnaJaneTanner,0 likes,Anna ☕️,1 retweet,_Series_A,@italian_bitch21 lol eww. Don't remind me !! ,14 Aug 2013
3488,6892,Remind,/tiffanynguyenx,1 like,tiffany,0 retweets,_Series_A,“@AlinaSheeranx: sharpies aren't for eyebrows omg” why did this remind me of acacia?,14 Aug 2013
3489,6896,Remind,/RelyInteractive,0 likes,Rely Twitmachine,1 retweet,_Series_A,"2 wonderful stories that remind us what is really importand in life:
 
 https://www.facebook.com/photo.php?v=217440095079522 …
http://www.cbsnews.com/8301-18563_162-57454369/tims-place-restaurant-takes-unique-approach-thanks-to-special-owner/ …",14 Aug 2013
3490,6901,Remind,/fajriiee,0 likes,Fajrie Nuary,0 retweets,_Series_A,"Amiinn ""@ben_joe71: God, save the protesters's life, save the murderers's heart, remind them, they are brothers #PrayForEgypt """,14 Aug 2013
3491,6903,Remind,/imLEEK_millz,0 likes,YOUNG KING ✊,1 retweet,_Series_A,"“@_bigMIK: “@imLEEK_millz: remind me not to ever cross @_bigMIK”yeaaa dont ever ,”you got that",14 Aug 2013
3492,6906,Strava,/Train4IMNice,0 likes,Josh,0 retweets,_Series_A,Strava – Review http://bit.ly/rpPzSq  #triathlon,14 Dec 2011
3493,6909,Strava,/ghickman,0 likes,George Hickman,0 retweets,_Series_A,@perryroper @strava We should get paid to do this kind of work! Oh wait…,14 Dec 2011
3494,6914,Strava,/RunnerNoMore,0 likes,Steven Ellison,0 retweets,_Series_A,PR's on Brodie Rd Climb & Glenloth Creek Climb: went for a 27.3 kilometer road ride. Check it out on @Strava http://app.strava.com/rides/ride-63-south-on-coast-to-vines-return-southern-expressway-2703771?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTE0Mjc5OQ%3D%3D …,14 Dec 2011
3495,6916,Strava,/thorpej,0 likes,Jason Thorpe,0 retweets,_Series_A,79 miles and 7700^ft on the way to work. SWEET BABY JEEBUS. Check it out on @Strava http://app.strava.com/rides/san-francisco-ca-2703603?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTQzNzk%3D …,14 Dec 2011
3496,6917,Strava,/huphtur,0 likes,M. Appelman,0 retweets,_Series_A,@joephish open workout from joule unit in http://cycleops.com/en/products/software.html … export as .tcx and import to @strava,14 Dec 2011
3497,6918,Strava,/Michaelhutto,0 likes,mhutto,0 retweets,_Series_A,you can't leave @strava off that list ! RT @LavaMagazine: A quick review of 6 apps & online tools for wired triathlete http://bit.ly/szDWoH ,14 Dec 2011
3498,6919,Strava,/mbibbey,0 likes,Mark Bibbey,0 retweets,_Series_A,went for a 47.4 kilometer mountain bike ride. Check it out on @Strava http://app.strava.com/rides/damp-desert-trail-bliss-2703076?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTExOTI3 …,14 Dec 2011
3499,6920,Strava,/jackdebartolo3,0 likes,jack debartolo 3,0 retweets,_Series_A,if you are a cyclist - you should track + share + compete @Strava - http://www.strava.com ,14 Dec 2011
3500,6921,Strava,/morskinosorog,1 like,Lord Inquisitor,0 retweets,_Series_A,"@SandraKravitz her you and this hash tag ... I read it all the grass is awesome, instead of the Pan's hot:D #tavajestrava",14 Dec 2011
3501,6924,Strava,/DevinGus,0 likes,Devin ,0 retweets,_Series_A,This makes me so sad. CC: @Strava http://twitpic.com/7t8mhw ,14 Dec 2011
3502,6925,Strava,/mizkansas,0 likes,Kate Kantzes,0 retweets,_Series_A,I always lose count swimming-- now someone does it for me.  Brilliant. Bit like Strava for cycling and running. http://lnkd.in/-wQkhz ,14 Dec 2011
3503,6926,Strava,/RTLDanas,0 likes,RTLDanas,0 retweets,_Series_A,Strava u Švedskoj: 10-godišnjak užetom za preskakanje zadavio četverogodišnjaka http://bit.ly/w4yTwM ,14 Dec 2011
3504,6927,Strava,/MikePosthumus,0 likes,Michael Posthumus,0 retweets,_Series_A,Went for a 41.2 kilometer mountain bike ride. Check it out on @Strava http://app.strava.com/rides/cape-town-western-cape-south-africa-2702102?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEzNTcyMg%3D%3D …,14 Dec 2011
3505,6930,Strava,/Zane_Zeeh,0 likes,Zane Zeeh,0 retweets,_Series_A,went for a 5.0 mile run. Check it out on @Strava http://app.strava.com/activities/2701178?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEwNjQ4MQ%3D%3D …,14 Dec 2011
3506,6931,Strava,/bigworm416,0 likes,Kris Hernandez,0 retweets,_Series_A,I survived 4F 5:45am 42.2 kilometer road ride. Check it out on @Strava http://app.strava.com/rides/toronto-on-canada-2701166?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEyMjg4OQ%3D%3D …,14 Dec 2011
3507,6933,Strava,/vanbera,0 likes,Andy van Bergen,0 retweets,_Series_A,"Whether you are a Strava cracky or not, this ride is bloody impressive. Easily the best swag of gold I've seen. http://fb.me/1sHRgA350 ",14 Dec 2011
3508,6935,Strava,/jelslo,0 likes,жo,0 retweets,_Series_A,"You can buy tickets at kcb_u, go there say they do not sell my cards SO AWESOME",14 Dec 2011
3509,6936,Strava,/dr_taka,0 likes,Stephen Chan,0 retweets,_Series_A,@scootabug_au depends which site or device you put correct data / weight in - I generally believe Strava if solo ride.,14 Dec 2011
3510,6937,Strava,/ivanajerkov,1 like,Ivana Jerkov,0 retweets,_Series_A,Strava su mi ovi što se ogledaju o prozor moje kancelarije :D,14 Dec 2011
3511,6941,Strava,/Gregorijanac,0 likes,Goran Kezić,1 retweet,_Series_A,"It's awesome when you can achieve everything, even the hard way.",14 Dec 2011
3512,6944,Strava,/Peakcycles,0 likes,Peak Cycles,0 retweets,_Series_A,"Another BG Fit, another PB“@PaulMuldowney: New Strava PR on the PBH Official Mt Pleasant KOM this morning. Peak's BGFit = speed on the bike.”",13 Dec 2011
3513,6945,Strava,/cyclecam,0 likes,CycleCam,0 retweets,_Series_A,"Re Strava and KOMs, there is a saying, if you can beat em, simply create bizarre, obscure segments. 4 Bridges http://app.strava.com/segments/857573 ",13 Dec 2011
3514,6946,Strava,/norbs,0 likes,Todd Norbury,0 retweets,_Series_A,went for a 37.8 kilometer road ride. Check it out on @Strava http://app.strava.com/rides/nowra-nsw-australia-2698489?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTUwMDQ%3D …,13 Dec 2011
3515,6948,Strava,/smcardleCX,0 likes,sean,0 retweets,_Series_A,Last night's training ride recorded using @Strava Great app! http://app.strava.com/rides/62-kilometers-2686015?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTE4MjQyMg%3D%3D …,13 Dec 2011
3516,6950,Strava,/dauphin87,0 likes,John,0 retweets,_Series_A,"Not my best effort, but not a wasted one. @Strava http://app.strava.com/rides/35-kilometers-2696440?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTQ3ODg%3D …",13 Dec 2011
3517,6951,Strava,/mlroach,0 likes,Matt Laroche,0 retweets,_Series_A,My entry into tomorrow's sweater contest at @strava. pic.twitter.com/iOufRQtL,13 Dec 2011
3518,6952,Strava,/Zaikou,0 likes,Shinsuke Kouzai,0 retweets,_Series_A,That is strange but could uploaded from GC3.0 STRAVA I. Upload as an iPhone app (impersonation? ) You want to send me.,13 Dec 2011
3519,6953,Strava,/mateusbagatini,0 likes,mateusbagatini,0 retweets,_Series_A,RJ night ride - 16.6 kilometer road ride. Check it out on @Strava http://app.strava.com/rides/light-ride-2695343?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEzNDUxOA%3D%3D …,13 Dec 2011
3520,6955,Strava,/scotthoyer,0 likes,Scott Hoyer,0 retweets,_Series_A,The only know cure for indoor training blues - a ride outside! Check it out on @Strava http://app.strava.com/rides/madison-wi-2696159?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTUyMTc3 …,13 Dec 2011
3521,6956,Strava,/evilcycling,0 likes,Evil Cycling,0 retweets,_Series_A,@Strava check it out! On the van! http://yfrog.com/h4zgvyduj ,13 Dec 2011
3522,6957,Strava,/RoughandGreedy,0 likes,RoughandGreedy,0 retweets,_Series_A,Awesome! Got the new #strava app thanks to @editbeats for talking about it. This is exactly what ive been looking http://instagr.am/p/Y_F5B/ ,13 Dec 2011
3523,6958,Strava,/dmalwitz,0 likes,David Malwitz,0 retweets,_Series_A,"First time seeing the new COSCA bridge off Hill Canyon, very cool. 5.1 mile run & new segments now on #Strava http://app.strava.com/activities/2693270?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTE0MDMz …",13 Dec 2011
3524,6959,Strava,/lukasneo,0 likes,Neo Lukas,0 retweets,_Series_A,riki je strava dobar igrac,13 Dec 2011
3525,6960,Strava,/blobree,0 likes,Bret Lobree,0 retweets,_Series_A,went for a 22.1 mile road ride. Check it out on @Strava http://app.strava.com/rides/cp-back-up-crystal-springs-down-ralston-cp-w-terry-and-andrew-2693120?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTI4Nw%3D%3D … cross bike is slow even with slicks on it.,13 Dec 2011
3526,6961,Strava,/cyclecam,0 likes,CycleCam,0 retweets,_Series_A,The Cyclecam Daily is out! http://bit.ly/amYznj  ▸ Top stories today via @pedalingtheroad @strava @rjweight,13 Dec 2011
3527,6962,Strava,/DraganMocevic,0 likes,Dragan Mocevic,1 retweet,_Series_A,"Uzasno brutalne izjave Jova Kapicica na BN-u i posle 50 godina od zlodjela. Kakvi manijaci su vodili SFRJ,cudo sve nisu pobili.Strava i uzas",13 Dec 2011
3528,6963,Strava,/JeffKerkove,0 likes,Jeff Kerkove,0 retweets,_Series_A,Nice little tempo in the Colorado ice box. Check it out on @Strava http://app.strava.com/rides/1-5-hr-power-levels-2-3-tempo-90-rpm-2692932?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEzMjQ5 …,13 Dec 2011
3529,6964,Strava,/ferdifatcat,0 likes,The Duck Commander,0 retweets,_Series_A,went for a 13.5 mile road ride. Check it out on @Strava http://app.strava.com/rides/looe-cornwall-united-kingdom-2692632?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTE1Nzk3OQ%3D%3D …,13 Dec 2011
3530,6968,Strava,/Strava,0 likes,Strava,0 retweets,_Series_A,Good stuff! RT @atmasphere: first run in a long time and the first one for me on @Strava as well http://app.strava.com/activities/2690258?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEzMzU4 …,13 Dec 2011
3531,6969,Strava,/hercegovinainfo,0 likes,Hercegovina.info,0 retweets,_Series_A,Awesome in Belgium: Maniac shot by people on the main square of appeal: Kill 75 wounded. http://www.hercegovina.info/vijesti/vijesti/svijet/strava-in-Belgium-maniac-shot-per-people-on-the-main-square-appeal-killed-3-person-and-shoot-themselves-75-wounded ... via @hercegovinainfo,13 Dec 2011
3532,6975,Strava,/KellyFeilke,0 likes,kelly feilke,0 retweets,_Series_A,"truth be told, the pros only pedaled with one leg... 
RT @jmschaffer RsNT Training Ride with the pros app.strava.com/rides/calp-com…",13 Dec 2011
3533,6978,Strava,/ezeluc,0 likes,ezeluc,0 retweets,_Series_A,went for a 10.7 kilometer run. Check it out on @Strava http://app.strava.com/activities/2690093?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTQzNTI%3D …,13 Dec 2011
3534,6979,Strava,/pancakesalamanc,0 likes,pancake salamanca,1 retweet,_Series_A,Risotto with curry and banana and petto di pollo @strava_rist,13 Dec 2011
3535,6980,Strava,/armatheilo,1 like,Drogirano Đubre,0 retweets,_Series_A,@tika_idzula I'm one of the few and the reason is because I'm too cool guy,13 Dec 2011
3536,6981,Strava,/BikenBean,0 likes,Bike n Bean,0 retweets,_Series_A,We now have a #Strava Bike n Bean Club. Join up and compare your stats if you think your fast enough! http://fb.me/1azOHQP1D ,13 Dec 2011
3537,6983,Strava,/coachjeb,0 likes,Jeb Stewart,0 retweets,_Series_A,San Antonio winter tempo training ride w/ Simon Says Cycling and Endurofit -  Check it out on @Strava http://app.strava.com/rides/wesley-chapel-fl-2689365?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEzNTQz …,13 Dec 2011
3538,6984,Strava,/melbcyclist,0 likes,Melbourne Cyclist,0 retweets,_Series_A,Chris Harris replied to Jack's discussion 'STRAVA Group' http://bit.ly/v194Bs ,13 Dec 2011
3539,6989,Strava,/norbs,0 likes,Todd Norbury,0 retweets,_Series_A,went for a 22.8 kilometer road ride. Check it out on @Strava http://app.strava.com/rides/culburra-beach-nsw-australia-2687721?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTUwMDQ%3D …,12 Dec 2011
3540,6990,Strava,/HalfTonRacing,0 likes,Dean McKeown,0 retweets,_Series_A,New favourite MTB activity - overtaking roadies on the 1 in 20... Check it out on @Strava http://app.strava.com/rides/kilsyth-vic-australia-2687168?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEyMTc3Nw%3D%3D …,12 Dec 2011
3541,6991,Strava,/hercegovinainfo,0 likes,Hercegovina.info,0 retweets,_Series_A,"Awesome: Want a bigger penis-he injected silicone, and he subsequently died. http://www.hercegovina.info/vijesti/zanimljivo/zdravlje/strava-wish for-bigger-cock-injected-mu-silicone-and-he-then-he died ... via @hercegovinainfo",12 Dec 2011
3542,6992,Strava,/OVRCMNG,0 likes,BrianFu,1 retweet,_Series_A,strava  : Rapha ride in HK #2 http://wp.me/pIDfb-chE ,12 Dec 2011
3543,6993,Strava,/ChiroCycleGirl,1 like,Dr. Z,0 retweets,_Series_A,woohoo for Tuesday! @CC_Tuesday @heidiswift @dailyrandonneur @ryantrebon @spotbikes @sscxwc_sf @scvelo @peopleforbikes @strava,12 Dec 2011
3544,6997,Strava,/GoAndRide,0 likes,Alejandro Jimenez,0 retweets,_Series_A,"#MtBawBaw @Strava segment, checking the weather to do it this thursday!: http://app.strava.com/segments/609777 ",12 Dec 2011
3545,7001,Strava,/CC_Tuesday,0 likes,Cycling Cap Tuesday,0 retweets,_Series_A,Wear&Share! bit.ly/v2VZGG  @heidiswift @dailyrandonneur @ChiroCycleGirl @ryantrebon @spotbikes @SSCXWC_SF @SCVelo @peopleforbikes @Strava,12 Dec 2011
3546,7002,Strava,/OliRyan,0 likes,Oli,0 retweets,_Series_A,went for a 67.8 mile road ride. Check it out on @Strava http://app.strava.com/rides/sf-stinson-7sisters-sf-2684853?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTIwNzM%3D …,12 Dec 2011
3547,7003,Strava,/JWennerstrom,0 likes,Johan Wennerström,0 retweets,_Series_A,the ... on all Club teams should of course seek to light blue as possible. On the black away set. Unbeatable. #handvm #twittboll,12 Dec 2011
3548,7004,Strava,/JWennerstrom,0 likes,Johan Wennerström,0 retweets,_Series_A,... all men should also endeavour to have white shirts a la Gli Azzurris andraställ. Interface so it will not fucking. #handvm,12 Dec 2011
3549,7008,Strava,/hbstache,0 likes,Handlebar Mustache Ⓥ,0 retweets,_Series_A,If Ur riding in the cold & you don't taste blood in the back of Ur throat at least once Ur not doing it right.  @Strava http://app.strava.com/rides/42-kilometers-2683036?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTI0Nzk5 …,12 Dec 2011
3550,7009,Strava,/Sparkes,0 likes,Matthew Sparkes,0 retweets,_Series_A,"Having had no joy when I first tried it, @Strava is now working a treat on my iPhone. Great app. Here's my ride home: http://app.strava.com/rides/2682895 ",12 Dec 2011
3551,7012,Strava,/dylannord,0 likes,Dylan Nord,0 retweets,_Series_A,@strava can i upload data from mavic wintech?,12 Dec 2011
3552,7013,Strava,/RunnerNoMore,0 likes,Steven Ellison,0 retweets,_Series_A,"28.0KM 5:35am 1h05m08s, 2m19s/km, 25.8 kph, 4,648 KJ's, 137/162 Avg/Max HR. Check it out on @Strava http://app.strava.com/rides/ride-62-coast-to-vines-return-southern-expressway-2682239?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTE0Mjc5OQ%3D%3D …",12 Dec 2011
3553,7014,Strava,/tonamedina,0 likes,Tona M.,0 retweets,_Series_A,RT @lancearmstrong: Ran today w/ @juanpelota. Dead tie. Here's his @strava file from the race. http://app.strava.com/runs/2661117 ,12 Dec 2011
3554,7016,Strava,/oddsoften,0 likes,Chas Blackford,0 retweets,_Series_A,Big weekend in the saddle for me - booked over 100 miles vertical for 2012 in the Studio Velo Strava KOM Challenge http://bit.ly/kBU1KI ,12 Dec 2011
3555,7017,Strava,/dauphin87,0 likes,John,0 retweets,_Series_A,Strava is performing maintenance... http://bit.ly/sPDxa7 ,12 Dec 2011
3556,7021,Strava,/FHKJ,0 likes,Francis Jago,0 retweets,_Series_A,"@Slicfitness Stan, get yourself on @Strava that together with your 500 will be awesome… KoMs incoming.",12 Dec 2011
3557,7024,Strava,/velospeed,0 likes,j. alain ferry,0 retweets,_Series_A,check out @lancearmstrong's @strava data from a (long?) 5k race y'day: http://app.strava.com/runs/2661117 ,12 Dec 2011
3558,7026,Strava,/jtenright83,0 likes,James,0 retweets,_Series_A,"Found this gem to keep busy while in SD for 2 wks before NYE. http://app.strava.com/events/169/news  @Strava #training, might be a little cold on some peaks.",11 Dec 2011
3559,7027,Strava,/supcat,0 likes,Sup Cat,1 retweet,_Series_A,"A little bit of @Strava or it didn't happen, proof that I did ride across the inland sea of Japan (it's only 45 miles!) http://yfrog.com/mnbdvdp ",11 Dec 2011
3560,7028,Strava,/RossSchueller,0 likes,Ross Schueller,0 retweets,_Series_A,went for a 15.5 mile ride. Did @thesufferfest The Hunted. It was...uh...fun? Check it out on @Strava http://app.strava.com/activities/2674182?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTIxMjY0 …,11 Dec 2011
3561,7030,Strava,/EchelonCMS,0 likes,EchelonCMS,0 retweets,_Series_A,Join our Strava club!  :D  You'll be memorizing segment start and finish points in no time. http://fb.me/SCm4ClW0 ,11 Dec 2011
3562,7032,Strava,/henryscholz,0 likes,Hank Scholz,0 retweets,_Series_A,went for a 84.9 mile road ride. Check it out on @Strava http://app.strava.com/rides/mhhtc-lsd-omg-roflcopter-12-11-2011-sausalito-ca-2673236?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTExMDU4 …,11 Dec 2011
3563,7034,Strava,/jelslo,0 likes,жo,0 retweets,_Series_A,@Zlaja4fnkie e awesome high five,11 Dec 2011
3564,7036,Strava,/CesarGuillen1,0 likes,Cesar Guillen❤️,0 retweets,_Series_A,Base training has begun. First (nice and easy) ride after 7 weeks off the bike. Check it out on @Strava http://app.strava.com/rides/san-francisco-ca-2671323?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEzMDU2Ng%3D%3D …,11 Dec 2011
3565,7037,Strava,/Annalilsmoon,0 likes,Annalils Moon,0 retweets,_Series_A,Strava Jewelry Earrings http://bit.ly/sXjIeH  via @AddThis,11 Dec 2011
3566,7038,Strava,/dparms,0 likes,D Parm,0 retweets,_Series_A,Went for a 17.1 mile road ride. Got a brain freeze. Too cold. Back to the roads in April. Check it out on @Strava http://app.strava.com/rides/brain-freeze-2663622?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTkxMDY%3D …,11 Dec 2011
3567,7039,Strava,/chrisjcowart,0 likes,Chris Cowart,0 retweets,_Series_A,Cyclocross Race!  BASP 4.  35+ Cat B Check it out on @Strava http://app.strava.com/rides/san-mateo-ca-2670393?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTIzNjM%3D …,11 Dec 2011
3568,7040,Strava,/KevinMTB,0 likes,Kevin Thompson,0 retweets,_Series_A,"80.5 mile mountain bike ride 10,000 ft of elevation gain. Check it out on @Strava http://app.strava.com/rides/riverside-ca-2670771?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEyMjQ0NQ%3D%3D …",11 Dec 2011
3569,7041,Strava,/jukkavalkonen,0 likes,Jukka Valkonen,0 retweets,_Series_A,Chilly willy! went for a 36.7 mile road ride. Check it out on @Strava http://app.strava.com/rides/orinda-berkeley-loop-2670600?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTcyODEx …,11 Dec 2011
3570,7047,Strava,/closethedoor,0 likes,Jerry ChaBOOM,0 retweets,_Series_A,"@Strava hey I can't set an activity to ""run"", it just sticks on ride. Any idea why? http://tinyurl.com/co4hfx8 ",11 Dec 2011
3571,7049,Strava,/alanhphoto,0 likes,BridgeStreetPhoto,0 retweets,_Series_A,"3 miles. 17 minutes. Mad.
“@lancearmstrong: Ran today w/ @juanpelota. Dead tie. Here's his @strava file from the race. http://app.strava.com/runs/2661117 ”",11 Dec 2011
3572,7053,Strava,/pkofman,0 likes,Peter Kofman,0 retweets,_Series_A,went for a 47.0 kilometer ride. Check it out on @Strava http://app.strava.com/rides/toronto-on-canada-2667851?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTE0OTA3Mg%3D%3D …,11 Dec 2011
3573,7055,Strava,/MarkusNeuert,0 likes,Markus Neuert,0 retweets,_Series_A,.@Strava ride data from Day1 > http://app.strava.com/activities/2666443# … Western exploration done. Heading due North 2mrw. #LanzaroteBaseCamp,11 Dec 2011
3574,7056,Strava,/seanwod,0 likes,Sean O'Donoghue,0 retweets,_Series_A,went for a 119 kilometer ride. Check it out on @Strava http://app.strava.com/rides/manhattan-beach-ca-2667084?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTU1NjU%3D …,11 Dec 2011
3575,7057,Strava,/MarkusNeuert,0 likes,Markus Neuert,0 retweets,_Series_A,I guess my 100k failure is made up for by clocking a @Strava KOM on the very first day > http://app.strava.com/activities/2666443#45702661 …,11 Dec 2011
3576,7060,Strava,/MartyJemison,0 likes,Marty Jemison,0 retweets,_Series_A,Strava vs Garmin Connect vs TrainingPeaks http://ffcc.posterous.com/strava-vs-garmin-connect-vs-trainingpeaks …,11 Dec 2011
3577,7061,Strava,/COSChallenge,0 likes,Conejo Challenge,0 retweets,_Series_A,John Skidmore rode Rosewood Climb in 18:04. http://app.strava.com/segment_efforts/45669377 … #strava,11 Dec 2011
3578,7062,Strava,/COSChallenge,0 likes,Conejo Challenge,0 retweets,_Series_A,Don Simington rode Rosewood Climb in 17:58. http://app.strava.com/segment_efforts/45675098 … #strava,11 Dec 2011
3579,7064,Strava,/ggtriguy,0 likes,Glenn Gervais,0 retweets,_Series_A,Really felt yesterdays Jingle Bell Run 5k (http://app.strava.com/runs/2647257 ) on my 20k today. Check it out on @Strava http://app.strava.com/runs/2664424 ,11 Dec 2011
3580,7068,Strava,/danaernst,0 likes,Dana C. Ernst,0 retweets,_Series_A,I went for a 3.0 mile run. Check it out on @Strava http://app.strava.com/activities/2663864?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTEyMjMyMQ%3D%3D …,11 Dec 2011
3581,7069,Strava,/yorkbronson,0 likes,Greg ,0 retweets,_Series_A,Nice time. “@lancearmstrong: Ran today w/ @juanpelota. Dead tie. Here's his @strava file from the race. http://app.strava.com/runs/2661117 ”,11 Dec 2011
3582,7070,Strava,/AAnnamaria_,0 likes,Anaxagorou AnnaMaria,0 retweets,_Series_A,OLA diet to anapoda. ...,11 Dec 2011
3583,7071,Strava,/jessegordonlong,0 likes,Jesse Gordon Long,0 retweets,_Series_A,went for a 20.8 mile road ride. Check it out on @Strava http://app.strava.com/rides/amsterdam-noord-holland-the-netherlands-2663535?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTE1MTA5NQ%3D%3D …,11 Dec 2011
3584,7073,Strava,/joserincones,0 likes,Jose Rincones,0 retweets,_Series_A,went for a 31.2 kilometer run. Check it out on @Strava http://app.strava.com/activities/2663085?ref=1MT1yaWRlX3NoYXJlOzI9dHdpdHRlcjs0PTE1ODU5MQ%3D%3D …,11 Dec 2011
3585,7075,Strava,/pinkbartape,0 likes,"pinkbartape
",0 retweets,_Series_A,@Strava: The only app you need. http://pinkbartape.com/2011/12/11/strava-the-only-app-you-need/ …,11 Dec 2011
3586,7078,Strava,/tomgrundymedia,0 likes,Tom Grundy,0 retweets,_Series_A,OOhhhhh my bloody @strava won't upload from todays ride. #fuming! #ScrambledEggs,11 Dec 2011
